frontier_id,symbol,de,source,license,review
128922518,M_TissueSample_Soft,Mollusken-Weichgewebe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922519,M_TissueSample_Nerves,Mollusken-Hirnmasse,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922520,S_TissueSample_Cells,Hülsenkerngewebe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922521,S_TissueSample_Surface,Hülsentotgewebe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922522,S_TissueSample_Core,Hülsenoberflächengewebe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
128922523,P_ParticulateSample,Anomaliepartikel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
128922524,Duradrives,Duradrives,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922781,S9_TissueSample_Shell,Hülsengewebe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922782,M3_TissueSample_Membrane,Molluskenmembran,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922783,M3_TissueSample_Mycelium,Molluskenmyzel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922784,M3_TissueSample_Spores,Molluskensporen,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922785,S6_TissueSample_Mesoglea,Hülsen-Mesoglea,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128922786,S6_TissueSample_Cells,Hülsen-Aussengewebe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
128922787,S6_TissueSample_Coenosarc,Hülsenschalengewebe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
128924333,RockforthFertiliser,Rockforth-Dünger,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128924334,AgronomicTreatment,Agronomisches Mittel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128958679,ApaVietii,Apa Vietii,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
128983059,OnionHeadC,Onionhead (Gamma),https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
129002574,ClassifiedExperimentalEquipment,Geheime Experimentalausrüstung,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129015433,AncientRelicTG,Unklassifiziertes Relikt,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129019258,ThargoidTissueSampleType5,Thargoid-Orthrus Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129019259,ThargoidGeneratorTissueSample,Ätzende Gewebeprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
129022087,UnocuppiedEscapePod,Unbesetzte Rettungskapsel,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Keep Rettungskapsel terminology.
129022395,ThargoidTissueSampleType6,Thargoid Glaive Gewebeprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Reject misspelling Thardoiden in alternative.
129022396,ThargoidTissueSampleType7,Thargoid-Scythe Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022398,ThargoidTissueSampleType9a,Titan Tiefengewebeprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Prefer compact Tiefengewebe designation.
129022399,ThargoidTissueSampleType9b,Titan Gewebeprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
129022400,ThargoidTissueSampleType9c,Titan Teilgewebeprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Prefer compact Teilgewebe designation.
129022402,ThargoidTissueSampleType10a,Titanenschlund tiefe Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022403,ThargoidTissueSampleType10b,Titanenschlund Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022404,ThargoidTissueSampleType10c,Titanenschlund-Gewebeprobe,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022405,UnknownSack,Schutzmembranenrest,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022406,ThargoidPod,Xenobiologische Gefängniskapsel,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Reviewed community alternative: prefer German compound spelling / terminology; no exact local corroboration.
129022407,CoralSap,Korallensaft,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129022408,UnknownMineral,Unreines Turmmineral,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129022409,UnknownRefinedMineral,Halbraffiniertes Turmmineral,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129030459,ThargoidTitanDriveComponent,Titan-Antriebskomponente,https://github.com/EDDiscovery/EliteDangerousCore/blob/c86bee245acd482dd68f7e445fd3e67d4dc99bb1/EliteDangerous/Translations/translation-deutsch-ed.tlp,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129030460,ThargoidCystSpecimen,Zystenprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Explicit open-source name; sources agree where both exist. No exact local corroboration.
129030461,ThargoidBoneFragments,Knochenfragmente,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129030462,ThargoidOrganSample,Organprobe,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
129031238,Steel,Stahl,https://github.com/EDCD/EDDI/blob/d3b964ea7c8bb959ad6537f55b308f293a326905/DataDefinitions/Properties/Commodities.de.resx,Apache-2.0,Open-source value corroborated by German local Market observation; observation is not the distribution source.
